mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 972 ms
[YDLIDAR] Create thread 0xA69774C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-25 02:20:35][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=6.34996 y=3.75 yaw=-0.0750425 score=0.984027 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=54321 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0759766 score=0.984027 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=54994 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0769108 score=0.98708 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=55350 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.077845 score=0.98573 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59055 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0787792 score=0.980901 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59261 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0797134 score=0.984952 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59625 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0806475 score=0.984365 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59507 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0815817 score=0.978939 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59544 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0825159 score=0.976531 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=60108 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.08345 score=0.973638 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57344 reason=tracking_pose_accepted
x=6.34996 y=3.75 yaw=-0.0843842 score=0.97535 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=56498 reason=tracking_pose_accepted
x=6.29995 y=3.75 yaw=-0.067865 score=0.972518 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57430 reason=tracking_pose_accepted
x=6.29995 y=3.75 yaw=-0.0687992 score=0.974087 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=56936 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0697334 score=0.977334 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57627 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0706675 score=0.984761 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58328 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0716017 score=0.977897 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=64076 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0725359 score=0.979328 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=50881 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0734701 score=0.975363 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=51375 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0744043 score=0.975265 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=51660 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0753385 score=0.97872 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=51908 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0762726 score=0.981561 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=52258 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0772068 score=0.985529 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59077 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.078141 score=0.980443 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=58956 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0790752 score=0.982753 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59578 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0800094 score=0.980737 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=56413 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0809435 score=0.980291 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=56975 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0818777 score=0.983237 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=57134 reason=tracking_pose_accepted
x=6.34995 y=3.75 yaw=-0.0828119 score=0.979833 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=53265 reason=tracking_pose_accepted
