scan_sequence,timestamp_ns,angle_rad,range_m,intensity
147,1784943358277917000,0.205348790,0.0549999997,44.0000000
147,1784943358277917000,0.190077126,0.0520000011,43.0000000
147,1784943358277917000,0.174533188,0.0549999997,44.0000000
147,1784943358277917000,0.158988774,0.0560000017,45.0000000
147,1784943358277917000,0.143717110,0.0560000017,45.0000000
147,1784943358277917000,0.128172696,0.0549999997,44.0000000
147,1784943358277917000,0.112628289,0.0549999997,44.0000000
147,1784943358277917000,0.0970838740,0.0540000014,43.0000000
147,1784943358277917000,0.0818122104,0.0540000014,45.0000000
147,1784943358277917000,0.0662677959,0.0540000014,45.0000000
147,1784943358277917000,0.0507238545,0.0540000014,45.0000000
147,1784943358277917000,0.0351794399,0.0579999983,45.0000000
147,1784943358277917000,0.0196350254,0.0560000017,45.0000000
147,1784943358277917000,0.00436336221,0.0560000017,45.0000000
147,1784943358277917000,-0.0111810528,0.0529999994,44.0000000
147,1784943358277917000,-0.0264527164,0.0560000017,45.0000000
147,1784943358277917000,-0.0419971310,0.0540000014,45.0000000
147,1784943358277917000,-0.0572687946,0.0560000017,44.0000000
147,1784943358277917000,-0.0728127286,0.0549999997,44.0000000
147,1784943358277917000,-0.0880843922,0.0560000017,45.0000000
147,1784943358277917000,-0.103628807,0.0570000000,44.0000000
147,1784943358277917000,-0.118900470,0.0540000014,45.0000000
147,1784943358277917000,-0.134444892,0.0529999994,44.0000000
147,1784943358277917000,-0.149716556,0.0549999997,44.0000000
147,1784943358277917000,-0.165260971,0.0570000000,46.0000000
147,1784943358277917000,-0.180532634,0.0549999997,44.0000000
147,1784943358277917000,-0.196076572,0.0529999994,44.0000000
147,1784943358277917000,-0.211348236,0.0549999997,44.0000000
147,1784943358277917000,-0.226892650,0.0549999997,44.0000000
147,1784943358277917000,-0.242164314,0.0549999997,43.0000000
147,1784943358277917000,-0.257708728,0.0520000011,43.0000000
147,1784943358277917000,-0.272980392,0.0509999990,44.0000000
147,1784943358277917000,-0.288524806,0.0520000011,43.0000000
147,1784943358277917000,-0.303796470,0.0520000011,43.0000000
147,1784943358277917000,-0.319340885,0.0549999997,44.0000000
147,1784943358277917000,-0.334612548,0.0549999997,44.0000000
147,1784943358277917000,-0.350156486,0.0540000014,43.0000000
147,1784943358277917000,-0.365428150,0.0549999997,44.0000000
147,1784943358277917000,-0.380972564,0.0570000000,44.0000000
147,1784943358277917000,-0.396244228,0.0549999997,44.0000000
147,1784943358277917000,-0.411788642,0.0549999997,44.0000000
147,1784943358277917000,-0.427060306,0.0529999994,44.0000000
147,1784943358277917000,-0.442604721,0.0549999997,44.0000000
147,1784943358277917000,-0.457876384,0.0540000014,45.0000000
147,1784943358277917000,-0.473420322,0.0520000011,45.0000000
147,1784943358277917000,-0.488691986,0.0509999990,44.0000000
147,1784943358277917000,-0.504236400,0.0520000011,43.0000000
147,1784943358277917000,-0.519508064,0.0529999994,44.0000000
147,1784943358277917000,-0.535052478,0.0540000014,45.0000000
147,1784943358277917000,-0.550324142,0.0540000014,45.0000000
147,1784943358277917000,-0.565868556,0.0520000011,45.0000000
147,1784943358277917000,-0.581412971,0.0529999994,46.0000000
147,1784943358277917000,-0.596956909,0.0509999990,46.0000000
147,1784943358277917000,-0.612228572,0.0529999994,46.0000000
147,1784943358277917000,-0.627772987,0.0500000007,45.0000000
147,1784943358277917000,-0.643317401,0.0520000011,45.0000000
147,1784943358277917000,-0.658861816,0.0520000011,45.0000000
147,1784943358277917000,-0.674406230,0.0540000014,45.0000000
147,1784943358277917000,-0.689950645,0.0500000007,43.0000000
147,1784943358277917000,-0.705494583,0.0509999990,44.0000000
147,1784943358277917000,-0.721038997,0.0520000011,45.0000000
147,1784943358277917000,-0.736583412,0.0520000011,44.0000000
147,1784943358277917000,-0.752127826,0.0520000011,45.0000000
147,1784943358277917000,-0.767672241,0.0520000011,45.0000000
147,1784943358277917000,-0.783216655,0.0509999990,44.0000000
147,1784943358277917000,-0.798760593,0.0520000011,45.0000000
147,1784943358277917000,-0.814032257,0.0509999990,44.0000000
147,1784943358277917000,-0.829576671,0.0509999990,44.0000000
147,1784943358277917000,-0.845121086,0.0529999994,46.0000000
147,1784943358277917000,-0.860665500,0.0529999994,46.0000000
147,1784943358277917000,-0.876209915,0.0520000011,45.0000000
147,1784943358277917000,-0.891753852,0.0500000007,45.0000000
147,1784943358277917000,-0.907298267,0.0500000007,45.0000000
147,1784943358277917000,-0.922842681,0.00000000,46.0000000
147,1784943358277917000,-0.938387096,0.0520000011,45.0000000
147,1784943358277917000,-0.953931510,0.0500000007,45.0000000
147,1784943358277917000,-0.969475925,0.0509999990,46.0000000
147,1784943358277917000,-0.985019863,0.0509999990,46.0000000
147,1784943358277917000,-1.00056422,0.0500000007,45.0000000
147,1784943358277917000,-1.01583588,0.0500000007,45.0000000
147,1784943358277917000,-1.03138030,0.0500000007,45.0000000
147,1784943358277917000,-1.04692471,0.0529999994,45.0000000
147,1784943358277917000,-1.06246912,0.0520000011,45.0000000
147,1784943358277917000,-1.07801354,0.0509999990,46.0000000
147,1784943358277917000,-1.09355748,0.0500000007,45.0000000
147,1784943358277917000,-1.10910189,0.0529999994,46.0000000
147,1784943358277917000,-1.12464631,0.0529999994,46.0000000
147,1784943358277917000,-1.14019072,0.0509999990,45.0000000
147,1784943358277917000,-1.15573514,0.0500000007,45.0000000
147,1784943358277917000,-1.17127955,0.0509999990,46.0000000
147,1784943358277917000,-1.18682349,0.0500000007,47.0000000
147,1784943358277917000,-1.20236790,0.00000000,45.0000000
147,1784943358277917000,-1.21818507,0.0500000007,45.0000000
147,1784943358277917000,-1.23372948,0.0509999990,46.0000000
147,1784943358277917000,-1.24927390,0.0500000007,45.0000000
147,1784943358277917000,-1.26481831,0.00000000,47.0000000
147,1784943358277917000,-1.28036225,0.00000000,45.0000000
147,1784943358277917000,-1.29590666,0.00000000,46.0000000
147,1784943358277917000,-1.31145108,0.00000000,45.0000000
147,1784943358277917000,-1.32699549,0.00000000,46.0000000
147,1784943358277917000,-1.34253991,0.0509999990,46.0000000
147,1784943358277917000,-1.35808432,0.00000000,46.0000000
147,1784943358277917000,-1.37362826,0.0500000007,47.0000000
147,1784943358277917000,-1.38917267,0.00000000,46.0000000
147,1784943358277917000,-1.40471709,0.00000000,46.0000000
147,1784943358277917000,-1.42026150,0.00000000,46.0000000
147,1784943358277917000,-1.43580592,0.00000000,46.0000000
147,1784943358277917000,-1.45135033,0.00000000,45.0000000
147,1784943358277917000,-1.46689427,0.00000000,46.0000000
147,1784943358277917000,-1.48243868,0.00000000,46.0000000
147,1784943358277917000,-1.49798310,0.00000000,45.0000000
147,1784943358277917000,-1.51352751,0.00000000,46.0000000
147,1784943358277917000,-1.52934468,0.00000000,46.0000000
147,1784943358277917000,-1.54488909,0.00000000,46.0000000
147,1784943358277917000,-1.56043303,0.00000000,45.0000000
147,1784943358277917000,-1.57597744,0.00000000,45.0000000
147,1784943358277917000,-1.59152186,0.00000000,45.0000000
147,1784943358277917000,-1.60706627,0.00000000,46.0000000
147,1784943358277917000,-1.62261069,0.00000000,46.0000000
147,1784943358277917000,-1.63815510,0.00000000,45.0000000
147,1784943358277917000,-1.65369904,0.00000000,46.0000000
147,1784943358277917000,-1.66924345,0.00000000,46.0000000
147,1784943358277917000,-1.68478787,0.00000000,45.0000000
147,1784943358277917000,-1.70033228,0.00000000,44.0000000
147,1784943358277917000,-1.71587670,0.00000000,46.0000000
147,1784943358277917000,-1.73142111,0.00000000,46.0000000
147,1784943358277917000,-1.74696600,0.00000000,45.0000000
147,1784943358277917000,-1.76250994,0.00000000,46.0000000
147,1784943358277917000,-1.77805388,0.00000000,46.0000000
147,1784943358277917000,-1.79359877,0.00000000,46.0000000
147,1784943358277917000,-1.80914271,0.00000000,45.0000000
147,1784943358277917000,-1.82496035,0.00000000,47.0000000
147,1784943358277917000,-1.84077704,0.00000000,47.0000000
147,1784943358277917000,-1.85632098,0.00000000,47.0000000
147,1784943358277917000,-1.87186587,0.00000000,48.0000000
147,1784943358277917000,-1.88740981,0.00000000,48.0000000
147,1784943358277917000,-1.90295470,0.00000000,49.0000000
147,1784943358277917000,-1.91849864,0.00000000,49.0000000
147,1784943358277917000,-1.93404257,0.00000000,48.0000000
147,1784943358277917000,-1.94958746,0.00000000,49.0000000
147,1784943358277917000,-1.96513140,0.00000000,48.0000000
147,1784943358277917000,-1.98067629,0.00000000,48.0000000
147,1784943358277917000,-1.99622023,0.00000000,48.0000000
147,1784943358277917000,-2.01176524,0.00000000,47.0000000
147,1784943358277917000,-2.02730918,0.00000000,49.0000000
147,1784943358277917000,-2.04312587,0.00000000,47.0000000
147,1784943358277917000,-2.05867076,0.00000000,47.0000000
147,1784943358277917000,-2.07421470,0.00000000,46.0000000
147,1784943358277917000,-2.08975959,0.00000000,46.0000000
147,1784943358277917000,-2.10530353,0.00000000,46.0000000
147,1784943358277917000,-2.12084746,0.00000000,45.0000000
147,1784943358277917000,-2.13639235,0.00000000,45.0000000
147,1784943358277917000,-2.15193629,0.00000000,46.0000000
147,1784943358277917000,-2.16748118,0.00000000,46.0000000
147,1784943358277917000,-2.18302512,0.00000000,47.0000000
147,1784943358277917000,-2.19857001,0.00000000,46.0000000
147,1784943358277917000,-2.21411395,0.00000000,45.0000000
147,1784943358277917000,-2.22965789,0.00000000,47.0000000
147,1784943358277917000,-2.24547553,0.00000000,46.0000000
147,1784943358277917000,-2.26101947,0.00000000,47.0000000
147,1784943358277917000,-2.27656436,0.00000000,46.0000000
147,1784943358277917000,-2.29210830,0.00000000,46.0000000
147,1784943358277917000,-2.30765224,0.00000000,46.0000000
147,1784943358277917000,-2.32319713,0.00000000,46.0000000
147,1784943358277917000,-2.33874106,0.00000000,46.0000000
147,1784943358277917000,-2.35428596,0.00000000,46.0000000
147,1784943358277917000,-2.36982989,0.00000000,46.0000000
147,1784943358277917000,-2.38537478,0.00000000,47.0000000
147,1784943358277917000,-2.40091872,0.00000000,45.0000000
147,1784943358277917000,-2.41646266,0.00000000,46.0000000
147,1784943358277917000,-2.43200755,0.00000000,46.0000000
147,1784943358277917000,-2.44782424,0.00000000,46.0000000
147,1784943358277917000,-2.46364188,0.00000000,46.0000000
147,1784943358277917000,-2.47891307,0.00000000,45.0000000
147,1784943358277917000,-2.49445701,0.00000000,46.0000000
147,1784943358277917000,-2.51000190,0.00000000,45.0000000
147,1784943358277917000,-2.52527308,0.00000000,45.0000000
147,1784943358277917000,-2.54081798,0.00000000,45.0000000
147,1784943358277917000,-2.55636191,0.00000000,44.0000000
147,1784943358277917000,-2.57163405,0.00000000,44.0000000
147,1784943358277917000,-2.58717799,0.00000000,45.0000000
147,1784943358277917000,-2.60272193,0.00000000,45.0000000
147,1784943358277917000,-2.61799407,0.00000000,44.0000000
147,1784943358277917000,-2.63353801,0.00000000,45.0000000
147,1784943358277917000,-2.64908290,0.00000000,45.0000000
147,1784943358277917000,-2.66462684,0.00000000,45.0000000
147,1784943358277917000,-2.67989898,0.00000000,45.0000000
147,1784943358277917000,-2.69544291,0.00000000,45.0000000
147,1784943358277917000,-2.71098781,0.00000000,46.0000000
147,1784943358277917000,-2.72625899,0.00000000,45.0000000
147,1784943358277917000,-2.74180293,0.00000000,45.0000000
147,1784943358277917000,-2.75734782,0.00000000,45.0000000
147,1784943358277917000,-2.77261901,0.00000000,45.0000000
147,1784943358277917000,-2.78816390,0.00000000,45.0000000
147,1784943358277917000,-2.80370784,0.00000000,44.0000000
147,1784943358277917000,-2.81897998,0.00000000,44.0000000
147,1784943358277917000,-2.83452392,0.00000000,45.0000000
147,1784943358277917000,-2.85006785,0.00000000,45.0000000
147,1784943358277917000,-2.86561275,0.00000000,44.0000000
147,1784943358277917000,-2.88088393,0.00000000,43.0000000
147,1784943358277917000,-2.89642882,0.00000000,44.0000000
147,1784943358277917000,-2.91197276,0.00000000,44.0000000
147,1784943358277917000,-2.92724490,0.00000000,44.0000000
147,1784943358277917000,-2.94278884,0.00000000,44.0000000
147,1784943358277917000,-2.95833278,0.00000000,45.0000000
147,1784943358277917000,-2.97360492,0.00000000,44.0000000
147,1784943358277917000,-2.98914886,0.00000000,44.0000000
147,1784943358277917000,-3.00469375,0.00000000,44.0000000
147,1784943358277917000,-3.01996493,0.00000000,44.0000000
147,1784943358277917000,-3.03550982,0.00000000,44.0000000
147,1784943358277917000,-3.05105376,0.00000000,44.0000000
148,1784943358377521000,3.12604833,0.00000000,46.0000000
148,1784943358377521000,3.11050391,0.00000000,45.0000000
148,1784943358377521000,3.09523225,0.00000000,46.0000000
148,1784943358377521000,3.07996058,0.00000000,46.0000000
148,1784943358377521000,3.06468892,0.00000000,46.0000000
148,1784943358377521000,3.04941750,0.00000000,46.0000000
148,1784943358377521000,3.03387308,0.00000000,46.0000000
148,1784943358377521000,3.01860142,0.00000000,45.0000000
148,1784943358377521000,3.00332975,0.00000000,46.0000000
148,1784943358377521000,2.98805809,0.00000000,46.0000000
148,1784943358377521000,2.97251391,0.00000000,45.0000000
148,1784943358377521000,2.95724225,0.00000000,46.0000000
148,1784943358377521000,2.94197059,0.00000000,46.0000000
148,1784943358377521000,2.92669892,0.00000000,46.0000000
148,1784943358377521000,2.91115451,0.00000000,45.0000000
148,1784943358377521000,2.89588284,0.00000000,45.0000000
148,1784943358377521000,2.88061142,0.00000000,45.0000000
148,1784943358377521000,2.86533976,0.00000000,45.0000000
148,1784943358377521000,2.85006809,0.00000000,45.0000000
148,1784943358377521000,2.83452368,0.00000000,45.0000000
148,1784943358377521000,2.81925201,0.00000000,46.0000000
148,1784943358377521000,2.80398035,0.00000000,46.0000000
148,1784943358377521000,2.78870893,0.00000000,46.0000000
148,1784943358377521000,2.77316451,0.00000000,46.0000000
148,1784943358377521000,2.75789285,0.00000000,46.0000000
148,1784943358377521000,2.74262118,0.00000000,46.0000000
148,1784943358377521000,2.72734952,0.00000000,46.0000000
148,1784943358377521000,2.71180534,0.00000000,46.0000000
148,1784943358377521000,2.69653368,0.00000000,47.0000000
148,1784943358377521000,2.68126202,0.00000000,47.0000000
148,1784943358377521000,2.66599035,0.00000000,47.0000000
148,1784943358377521000,2.65071869,0.00000000,47.0000000
148,1784943358377521000,2.63517451,0.00000000,47.0000000
148,1784943358377521000,2.61990285,0.00000000,47.0000000
148,1784943358377521000,2.60463119,0.00000000,47.0000000
148,1784943358377521000,2.58935952,0.00000000,47.0000000
148,1784943358377521000,2.57381511,0.00000000,47.0000000
148,1784943358377521000,2.55854344,0.00000000,48.0000000
148,1784943358377521000,2.54327202,0.00000000,46.0000000
148,1784943358377521000,2.52800035,0.00000000,47.0000000
148,1784943358377521000,2.51245594,0.00000000,47.0000000
148,1784943358377521000,2.49663877,0.00000000,46.0000000
148,1784943358377521000,2.48136735,0.00000000,46.0000000
148,1784943358377521000,2.46609569,0.00000000,47.0000000
148,1784943358377521000,2.45055127,0.00000000,47.0000000
148,1784943358377521000,2.43527961,0.00000000,48.0000000
148,1784943358377521000,2.41973543,0.00000000,48.0000000
148,1784943358377521000,2.40446377,0.00000000,48.0000000
148,1784943358377521000,2.38919210,0.00000000,48.0000000
148,1784943358377521000,2.37364769,0.00000000,47.0000000
148,1784943358377521000,2.35837603,0.00000000,48.0000000
148,1784943358377521000,2.34283185,0.00000000,48.0000000
148,1784943358377521000,2.32756019,0.00000000,48.0000000
148,1784943358377521000,2.31228852,0.00000000,48.0000000
148,1784943358377521000,2.29674411,0.00000000,48.0000000
148,1784943358377521000,2.28147244,0.00000000,49.0000000
148,1784943358377521000,2.26592803,0.00000000,49.0000000
148,1784943358377521000,2.25065637,0.00000000,48.0000000
148,1784943358377521000,2.23538470,0.00000000,49.0000000
148,1784943358377521000,2.21984076,0.00000000,49.0000000
148,1784943358377521000,2.20456910,0.00000000,50.0000000
148,1784943358377521000,2.18902469,0.00000000,49.0000000
148,1784943358377521000,2.17375302,0.00000000,49.0000000
148,1784943358377521000,2.15820861,0.00000000,49.0000000
148,1784943358377521000,2.14293694,0.00000000,49.0000000
148,1784943358377521000,2.12766528,0.00000000,48.0000000
148,1784943358377521000,2.11212087,0.00000000,48.0000000
148,1784943358377521000,2.09684920,0.00000000,47.0000000
148,1784943358377521000,2.08130527,0.00000000,48.0000000
148,1784943358377521000,2.06603360,0.00000000,48.0000000
148,1784943358377521000,2.05076194,0.00000000,47.0000000
148,1784943358377521000,2.03521752,0.0509999990,48.0000000
148,1784943358377521000,2.01994586,0.0500000007,47.0000000
148,1784943358377521000,2.00440145,0.0500000007,46.0000000
148,1784943358377521000,1.98912990,0.00000000,46.0000000
148,1784943358377521000,1.97385824,0.00000000,47.0000000
148,1784943358377521000,1.95831382,0.0500000007,47.0000000
148,1784943358377521000,1.94304216,0.0500000007,47.0000000
148,1784943358377521000,1.92749822,0.00000000,48.0000000
148,1784943358377521000,1.91222656,0.00000000,48.0000000
148,1784943358377521000,1.89668214,0.0500000007,49.0000000
148,1784943358377521000,1.88086498,0.00000000,50.0000000
148,1784943358377521000,1.86559331,0.00000000,49.0000000
148,1784943358377521000,1.85004890,0.00000000,49.0000000
148,1784943358377521000,1.83450449,0.0500000007,49.0000000
148,1784943358377521000,1.81923330,0.00000000,49.0000000
148,1784943358377521000,1.80368888,0.00000000,50.0000000
148,1784943358377521000,1.78814447,0.00000000,49.0000000
148,1784943358377521000,1.77260005,0.00000000,49.0000000
148,1784943358377521000,1.75732839,0.00000000,49.0000000
148,1784943358377521000,1.74178398,0.00000000,49.0000000
148,1784943358377521000,1.72623956,0.00000000,49.0000000
148,1784943358377521000,1.71096790,0.00000000,49.0000000
148,1784943358377521000,1.69542396,0.00000000,48.0000000
148,1784943358377521000,1.67987955,0.0500000007,47.0000000
148,1784943358377521000,1.66433513,0.0520000011,47.0000000
148,1784943358377521000,1.64906347,0.0509999990,46.0000000
148,1784943358377521000,1.63351905,0.00000000,47.0000000
148,1784943358377521000,1.61797464,0.00000000,47.0000000
148,1784943358377521000,1.60270298,0.0520000011,45.0000000
148,1784943358377521000,1.58715904,0.0529999994,46.0000000
148,1784943358377521000,1.57161462,0.0509999990,46.0000000
148,1784943358377521000,1.55607021,0.0560000017,47.0000000
148,1784943358377521000,1.54079854,0.0529999994,45.0000000
148,1784943358377521000,1.52525413,0.00000000,46.0000000
148,1784943358377521000,1.50970972,0.00000000,47.0000000
148,1784943358377521000,1.49443805,0.00000000,46.0000000
148,1784943358377521000,1.47889364,0.0509999990,48.0000000
148,1784943358377521000,1.46334970,0.0540000014,47.0000000
148,1784943358377521000,1.44780529,0.0529999994,48.0000000
148,1784943358377521000,1.43253362,0.0540000014,47.0000000
148,1784943358377521000,1.41698921,0.0529999994,46.0000000
148,1784943358377521000,1.40144479,0.0529999994,46.0000000
148,1784943358377521000,1.38617313,0.0540000014,47.0000000
148,1784943358377521000,1.37062871,0.0520000011,47.0000000
148,1784943358377521000,1.35508478,0.0529999994,46.0000000
148,1784943358377521000,1.33954036,0.0529999994,46.0000000
148,1784943358377521000,1.32426870,0.0549999997,46.0000000
148,1784943358377521000,1.30872428,0.0500000007,45.0000000
148,1784943358377521000,1.29317987,0.0529999994,46.0000000
148,1784943358377521000,1.27763546,0.0549999997,46.0000000
148,1784943358377521000,1.26181877,0.0570000000,45.0000000
148,1784943358377521000,1.24654710,0.0529999994,46.0000000
148,1784943358377521000,1.23127544,0.0549999997,46.0000000
148,1784943358377521000,1.21600378,0.0520000011,45.0000000
148,1784943358377521000,1.20073211,0.0540000014,45.0000000
148,1784943358377521000,1.18546045,0.0549999997,46.0000000
148,1784943358377521000,1.17018878,0.0549999997,45.0000000
148,1784943358377521000,1.15464437,0.0560000017,47.0000000
148,1784943358377521000,1.13937271,0.0529999994,46.0000000
148,1784943358377521000,1.12410104,0.0549999997,46.0000000
148,1784943358377521000,1.10882938,0.0560000017,47.0000000
148,1784943358377521000,1.09355772,0.0560000017,47.0000000
148,1784943358377521000,1.07828653,0.0540000014,47.0000000
148,1784943358377521000,1.06274211,0.0529999994,46.0000000
148,1784943358377521000,1.04747045,0.0540000014,47.0000000
148,1784943358377521000,1.03219879,0.0579999983,47.0000000
148,1784943358377521000,1.01692712,0.0560000017,47.0000000
148,1784943358377521000,1.00165546,0.0549999997,46.0000000
148,1784943358377521000,0.986383736,0.0540000014,47.0000000
148,1784943358377521000,0.971112072,0.0540000014,45.0000000
148,1784943358377521000,0.955567658,0.0549999997,48.0000000
148,1784943358377521000,0.940295994,0.0540000014,46.0000000
148,1784943358377521000,0.925024331,0.0560000017,47.0000000
148,1784943358377521000,0.909752667,0.0520000011,47.0000000
148,1784943358377521000,0.894481480,0.00000000,47.0000000
148,1784943358377521000,0.879209816,0.0529999994,46.0000000
148,1784943358377521000,0.863665402,0.0540000014,47.0000000
148,1784943358377521000,0.848393738,0.0549999997,46.0000000
148,1784943358377521000,0.833122075,0.0579999983,46.0000000
148,1784943358377521000,0.817850411,0.0529999994,45.0000000
148,1784943358377521000,0.802578747,0.0570000000,47.0000000
148,1784943358377521000,0.787307084,0.0560000017,46.0000000
148,1784943358377521000,0.772035420,0.0570000000,47.0000000
148,1784943358377521000,0.756491005,0.0570000000,47.0000000
148,1784943358377521000,0.741219342,0.0540000014,46.0000000
148,1784943358377521000,0.725947678,0.0560000017,46.0000000
148,1784943358377521000,0.710676491,0.0570000000,46.0000000
148,1784943358377521000,0.695404828,0.0570000000,47.0000000
148,1784943358377521000,0.680133164,0.0570000000,47.0000000
148,1784943358377521000,0.664588749,0.0560000017,46.0000000
148,1784943358377521000,0.649044335,0.0549999997,46.0000000
148,1784943358377521000,0.633772671,0.0570000000,47.0000000
148,1784943358377521000,0.618228257,0.0570000000,47.0000000
148,1784943358377521000,0.602683842,0.0579999983,46.0000000
148,1784943358377521000,0.587412179,0.0529999994,47.0000000
148,1784943358377521000,0.571868241,0.0579999983,46.0000000
148,1784943358377521000,0.556323826,0.0570000000,45.0000000
148,1784943358377521000,0.541052163,0.0579999983,46.0000000
148,1784943358377521000,0.525507748,0.0579999983,46.0000000
148,1784943358377521000,0.509963334,0.0579999983,46.0000000
148,1784943358377521000,0.494691670,0.0549999997,45.0000000
148,1784943358377521000,0.479147255,0.0590000004,45.0000000
148,1784943358377521000,0.463603318,0.0540000014,46.0000000
148,1784943358377521000,0.448331654,0.0560000017,46.0000000
148,1784943358377521000,0.432787240,0.0560000017,46.0000000
148,1784943358377521000,0.417242825,0.0549999997,45.0000000
148,1784943358377521000,0.401971161,0.0549999997,45.0000000
148,1784943358377521000,0.386426747,0.0570000000,45.0000000
148,1784943358377521000,0.370882332,0.0560000017,46.0000000
148,1784943358377521000,0.355610669,0.0549999997,45.0000000
148,1784943358377521000,0.340066731,0.0560000017,45.0000000
148,1784943358377521000,0.324522316,0.0560000017,45.0000000
148,1784943358377521000,0.309250653,0.0560000017,44.0000000
148,1784943358377521000,0.293706238,0.0560000017,46.0000000
148,1784943358377521000,0.278161824,0.0560000017,44.0000000
148,1784943358377521000,0.262890160,0.0590000004,45.0000000
148,1784943358377521000,0.247345746,0.0590000004,45.0000000
148,1784943358377521000,0.231801331,0.0549999997,43.0000000
148,1784943358377521000,0.216530144,0.0570000000,45.0000000
148,1784943358377521000,0.200985730,0.0579999983,44.0000000
148,1784943358377521000,0.185441315,0.0579999983,44.0000000
148,1784943358377521000,0.170169652,0.0549999997,43.0000000
148,1784943358377521000,0.154625237,0.0540000014,44.0000000
148,1784943358377521000,0.139080822,0.0549999997,45.0000000
148,1784943358377521000,0.123809166,0.0560000017,44.0000000
148,1784943358377521000,0.108265229,0.0570000000,45.0000000
148,1784943358377521000,0.0927208140,0.0570000000,45.0000000
148,1784943358377521000,0.0774491504,0.0549999997,45.0000000
148,1784943358377521000,0.0619047321,0.0540000014,44.0000000
148,1784943358377521000,0.0463603176,0.0549999997,45.0000000
148,1784943358377521000,0.0305431522,0.0549999997,45.0000000
148,1784943358377521000,0.0152714886,0.0540000014,44.0000000
148,1784943358377521000,-1.74845553e-7,0.0560000017,46.0000000
148,1784943358377521000,-0.0155441128,0.0560000017,46.0000000
148,1784943358377521000,-0.0308157764,0.0570000000,45.0000000
148,1784943358377521000,-0.0463601910,0.0549999997,45.0000000
148,1784943358377521000,-0.0616318546,0.0560000017,44.0000000
148,1784943358377521000,-0.0771762654,0.0590000004,45.0000000
148,1784943358377521000,-0.0924479291,0.0560000017,44.0000000
148,1784943358377521000,-0.107992344,0.0540000014,44.0000000
148,1784943358377521000,-0.123264007,0.0570000000,45.0000000
148,1784943358377521000,-0.138807952,0.0560000017,44.0000000
148,1784943358377521000,-0.154079616,0.0560000017,44.0000000
148,1784943358377521000,-0.169624031,0.0560000017,44.0000000
148,1784943358377521000,-0.184895694,0.0579999983,44.0000000
148,1784943358377521000,-0.200167358,0.0560000017,44.0000000
148,1784943358377521000,-0.215711772,0.0560000017,44.0000000
148,1784943358377521000,-0.230983436,0.0579999983,44.0000000
148,1784943358377521000,-0.246527851,0.0560000017,44.0000000
148,1784943358377521000,-0.261799514,0.0560000017,45.0000000
148,1784943358377521000,-0.277343929,0.0540000014,44.0000000
148,1784943358377521000,-0.292615116,0.0560000017,44.0000000
148,1784943358377521000,-0.308159530,0.0520000011,44.0000000
148,1784943358377521000,-0.323431194,0.0560000017,44.0000000
148,1784943358377521000,-0.338975608,0.0560000017,44.0000000
148,1784943358377521000,-0.354247272,0.0540000014,44.0000000
148,1784943358377521000,-0.369791687,0.0529999994,45.0000000
148,1784943358377521000,-0.385063350,0.0540000014,44.0000000
148,1784943358377521000,-0.400335014,0.0560000017,44.0000000
148,1784943358377521000,-0.415879428,0.0560000017,44.0000000
148,1784943358377521000,-0.431150615,0.0540000014,44.0000000
148,1784943358377521000,-0.446695030,0.0540000014,44.0000000
148,1784943358377521000,-0.461966693,0.0529999994,45.0000000
148,1784943358377521000,-0.477511108,0.0549999997,45.0000000
148,1784943358377521000,-0.492782772,0.0549999997,45.0000000
148,1784943358377521000,-0.508327186,0.0509999990,45.0000000
148,1784943358377521000,-0.523598850,0.0529999994,45.0000000
148,1784943358377521000,-0.539143264,0.0529999994,45.0000000
148,1784943358377521000,-0.554414928,0.0560000017,46.0000000
148,1784943358377521000,-0.569958866,0.0560000017,46.0000000
148,1784943358377521000,-0.585503280,0.0509999990,45.0000000
148,1784943358377521000,-0.601047695,0.0560000017,46.0000000
148,1784943358377521000,-0.616592109,0.0529999994,44.0000000
148,1784943358377521000,-0.632136524,0.0549999997,45.0000000
148,1784943358377521000,-0.647680938,0.0540000014,46.0000000
148,1784943358377521000,-0.663224876,0.0549999997,45.0000000
148,1784943358377521000,-0.678769290,0.0520000011,44.0000000
148,1784943358377521000,-0.694313705,0.0540000014,46.0000000
148,1784943358377521000,-0.709858119,0.0549999997,45.0000000
148,1784943358377521000,-0.725402534,0.0549999997,47.0000000
148,1784943358377521000,-0.740946949,0.0520000011,45.0000000
148,1784943358377521000,-0.756490886,0.0560000017,46.0000000
148,1784943358377521000,-0.772035301,0.0529999994,45.0000000
148,1784943358377521000,-0.787579715,0.0549999997,45.0000000
148,1784943358377521000,-0.803124130,0.0529999994,45.0000000
148,1784943358377521000,-0.818668544,0.0529999994,45.0000000
148,1784943358377521000,-0.834212959,0.0540000014,44.0000000
148,1784943358377521000,-0.849757373,0.0540000014,45.0000000
148,1784943358377521000,-0.865301311,0.0540000014,46.0000000
148,1784943358377521000,-0.880845726,0.0540000014,46.0000000
148,1784943358377521000,-0.896390140,0.0500000007,44.0000000
148,1784943358377521000,-0.911934555,0.0540000014,46.0000000
148,1784943358377521000,-0.927478492,0.0540000014,46.0000000
148,1784943358377521000,-0.943022907,0.0520000011,46.0000000
148,1784943358377521000,-0.958567321,0.0520000011,46.0000000
148,1784943358377521000,-0.974111736,0.0520000011,46.0000000
