mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 1034 ms
[YDLIDAR] Create thread 0xA69764C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2098 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-24 01:30:15][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=3.25 y=1.5 yaw=1.14448 score=0.989361 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46375 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14355 score=0.989596 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45762 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14261 score=0.989183 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45388 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14168 score=0.989334 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46255 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14074 score=0.988456 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45479 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13981 score=0.988772 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45470 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13888 score=0.988427 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45807 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13794 score=0.986612 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45739 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13701 score=0.986915 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46045 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13607 score=0.986813 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45961 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15259 score=0.990504 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45947 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15166 score=0.987933 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46133 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15072 score=0.98763 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45586 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14979 score=0.988879 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45844 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14886 score=0.989153 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46234 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14792 score=0.988529 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45424 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14699 score=0.988559 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45553 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14605 score=0.989731 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45433 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14512 score=0.989794 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45205 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14418 score=0.989556 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45966 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14325 score=0.989542 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45803 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14232 score=0.98866 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45557 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14138 score=0.988326 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45738 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14045 score=0.988689 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46062 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13951 score=0.988628 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45941 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13858 score=0.986543 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46114 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13765 score=0.986915 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45692 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13671 score=0.987556 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45964 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.13578 score=0.987217 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45703 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.1523 score=0.987952 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45772 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15136 score=0.986421 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=47191 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.15043 score=0.987641 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45815 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14949 score=0.987983 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45912 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14856 score=0.988935 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45781 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14763 score=0.989899 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45807 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14669 score=0.990544 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45777 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14576 score=0.989899 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45759 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14482 score=0.988195 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45382 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14389 score=0.989294 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46060 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14296 score=0.989193 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45436 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14202 score=0.989048 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45807 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14109 score=0.990241 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45943 reason=tracking_pose_accepted
x=3.25 y=1.5 yaw=1.14015 score=0.987853 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45868 reason=tracking_pose_accepted
