mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 979 ms
[YDLIDAR] Create thread 0xA69824C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-24 00:00:49][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=3.2 y=1.55 yaw=1.15696 score=0.983121 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45326 reason=tracking_pose_accepted
x=3.2 y=1.6 yaw=1.15602 score=0.984212 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45368 reason=tracking_pose_accepted
x=3.15 y=1.65 yaw=1.12018 score=0.977652 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45109 reason=tracking_pose_accepted
x=3.15 y=1.7 yaw=1.1367 score=0.976807 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=44827 reason=tracking_pose_accepted
x=3.1 y=1.7 yaw=1.20558 score=0.971973 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45763 reason=tracking_pose_accepted
x=3.05 y=1.75 yaw=1.27446 score=0.968597 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46851 reason=tracking_pose_accepted
x=3 y=1.8 yaw=1.37824 score=0.971533 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45224 reason=tracking_pose_accepted
x=2.95 y=1.85 yaw=1.49948 score=0.961997 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=45560 reason=tracking_pose_accepted
x=2.9 y=1.9 yaw=1.63818 score=0.961792 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=44579 reason=tracking_pose_accepted
x=2.85 y=1.9 yaw=1.74196 score=0.94656 valid=1 mode=tracking state=TRACKING evaluated=807 execution_us=46001 reason=tracking_pose_accepted
