mission_command=START
[YDLIDAR] SDK initializing
[YDLIDAR] SDK has been initialized
[YDLIDAR] SDK Version: 1.2.7
[YDLIDAR] Lidar successfully connected [/dev/ttyS3:230400]
[YDLIDAR] Lidar running correctly! The health status: good
Current Lidar Model Code 151
[YDLIDAR] Baseplate device info
Firmware version: 1.2
Hardware version: 1
Model: Tmini Plus
Serial: 2025042300090381
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Current scan frequency: 10.00Hz
[YDLIDAR] Lidar init success, Elapsed time 989 ms
[YDLIDAR] Create thread 0xA69B64C0
[YDLIDAR] Successed to start scan mode, Elapsed time 2097 ms
[YDLIDAR] Scan Frequency: 10.00Hz
[YDLIDAR] Fixed Size: 400
[YDLIDAR] Sample Rate: 4.00K
[YDLIDAR] Successed to check the lidar, Elapsed time 0 ms
[2026-07-23 07:55:17][info] [YDLIDAR] Now lidar is scanning...
lidar_state=RUNNING
x=6.24997 y=4.5 yaw=-3.1456 score=0.919729 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43246 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.14654 score=0.922834 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43605 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.14747 score=0.919917 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42616 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.14841 score=0.921781 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42952 reason=tracking_pose_accepted
x=6.19997 y=4.55 yaw=-3.11443 score=0.92036 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43659 reason=tracking_pose_accepted
x=6.19997 y=4.55 yaw=-3.11537 score=0.918787 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43275 reason=tracking_pose_accepted
x=6.19997 y=4.55 yaw=-3.1163 score=0.919197 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43075 reason=tracking_pose_accepted
x=6.19997 y=4.5 yaw=-3.13469 score=0.917519 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=42912 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.13562 score=0.924863 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=43410 reason=tracking_pose_accepted
x=6.24997 y=4.5 yaw=-3.13656 score=0.923418 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=59730 reason=tracking_pose_accepted
x=6.19996 y=4.5 yaw=-3.13749 score=0.921412 valid=1 mode=tracking state=TRACKING evaluated=789 execution_us=76945 reason=tracking_pose_accepted
